Date,AAUKF,ANFGF,BHP,CPER,ERO,FCX,FM.TO,GLNCY,HBM,HG=F,IVPAF,JJCTF,LUNMF,PICK,RIO,SCCO,TECK,TGB,XME,ZIJMF
2020-01-02,22.285598754882812,10.097195625305176,32.959556579589844,17.700000762939453,18.2189998626709,12.27787971496582,13.098377227783203,4.980355739593506,4.054118633270264,2.8329999446868896,3.25,31.049999237060547,4.98348331451416,23.20256996154785,35.98287582397461,31.62594223022461,16.141132354736328,0.5299999713897705,27.367341995239258,0.45682165026664734
2020-01-03,21.54018211364746,10.097195625305176,32.73749923706055,17.450000762939453,18.2189998626709,11.905824661254883,12.260003089904785,4.925017356872559,3.837636709213257,2.7985000610351562,3.130000114440918,30.600000381469727,4.884142875671387,22.83906364440918,35.35201644897461,30.766977310180664,15.588979721069336,0.5199999809265137,27.123319625854492,0.45682165026664734
2020-01-06,21.494075775146484,10.097195625305176,32.70149230957031,17.469999313354492,16.722000122070312,11.952332496643066,12.230412483215332,4.877585411071777,3.690035104751587,2.80049991607666,3.069999933242798,30.489999771118164,4.867588520050049,22.72304916381836,35.117698669433594,30.818811416625977,15.377326011657715,0.5199999809265137,26.869915008544922,0.4480365514755249
2020-01-07,21.763038635253906,10.04704475402832,32.70149230957031,17.520000457763672,16.600000381469727,12.138359069824219,12.782753944396973,4.8617753982543945,3.8081161975860596,2.803999900817871,3.0769999027252197,30.610000610351562,4.9503703117370605,22.761720657348633,35.081642150878906,30.863243103027344,15.368127822875977,0.5299999713897705,27.001317977905273,0.45682165026664734
2020-01-08,21.924415588378906,10.04704475402832,32.863529205322266,17.59000015258789,16.64299964904785,12.259278297424316,12.260003089904785,4.917111873626709,3.7097153663635254,2.819000005722046,2.9600000381469727,30.799999237060547,4.842751979827881,22.9782772064209,35.38806915283203,31.04096221923828,14.834383010864258,0.5400000214576721,26.55082130432129,0.45682165026664734
2020-01-09,21.924415588378906,10.04704475402832,32.55145263671875,17.540000915527344,16.64299964904785,12.054647445678711,11.904925346374512,4.909206390380859,3.6703543663024902,2.810499906539917,2.947999954223633,30.75,4.7765278816223145,22.784921646118164,35.021568298339844,31.277915954589844,14.346650123596191,0.5299999713897705,26.10971450805664,0.4656066596508026
2020-01-10,21.394176483154297,10.04704475402832,32.641475677490234,17.6200008392334,16.52400016784668,11.998836517333984,12.467130661010742,4.917111873626709,3.6605148315429688,2.81850004196167,3.0,30.75,4.892422199249268,22.72304916381836,35.117698669433594,31.833269119262695,14.576711654663086,0.5699999928474426,25.865699768066406,0.43925154209136963
2020-01-13,21.932104110717773,10.04704475402832,32.85752868652344,17.920000076293945,16.52400016784668,12.584826469421387,13.098377227783203,4.940828323364258,3.719555616378784,2.8615000247955322,3.052000045776367,31.399999618530273,5.091100692749023,23.102025985717773,35.5262565612793,32.884761810302734,14.558305740356445,0.5699999928474426,26.090940475463867,0.45682165026664734
2020-01-14,21.716928482055664,10.540201187133789,33.121585845947266,17.979999542236328,16.52400016784668,12.332756996154785,12.9208402633667,4.964544773101807,3.6801950931549072,2.875999927520752,3.069999933242798,31.549999237060547,5.008317470550537,23.225772857666016,35.586334228515625,32.7958984375,14.907999038696289,0.5699999928474426,26.372501373291016,0.45682165026664734
2020-01-15,21.716928482055664,10.540201187133789,33.025569915771484,17.950000762939453,16.347000122070312,12.11803150177002,12.851797103881836,4.925017356872559,3.6211540699005127,2.869999885559082,3.065000057220459,31.600000381469727,4.9503703117370605,22.9782772064209,35.442142486572266,32.4478759765625,14.825180053710938,0.5699999928474426,26.297420501708984,0.45682165026664734
2020-01-16,21.716928482055664,10.540201187133789,33.34364318847656,17.860000610351562,15.824999809265137,11.996665954589844,12.615078926086426,4.972449779510498,3.5030734539031982,2.8519999980926514,2.9719998836517334,32.0,4.884142875671387,23.09429168701172,35.538272857666016,32.21091079711914,14.53990364074707,0.5899999737739563,26.203563690185547,0.45682165026664734
2020-01-17,22.67751693725586,10.540201187133789,33.89576721191406,17.8700008392334,15.64900016784668,12.015336036682129,13.009608268737793,4.964544773101807,3.719555616378784,2.8494999408721924,3.0739998817443848,31.59000015258789,4.966926574707031,23.395923614501953,36.451507568359375,32.529319763183594,14.92640209197998,0.6100000143051147,25.771848678588867,0.45682165026664734
2020-01-20,22.67751693725586,10.540201187133789,33.89576721191406,17.8700008392334,15.64900016784668,12.015336036682129,12.910975456237793,4.964544773101807,3.719555616378784,2.8494999408721924,3.0739998817443848,31.59000015258789,4.966926574707031,23.395923614501953,36.451507568359375,32.529319763183594,14.92640209197998,0.6100000143051147,25.771848678588867,0.45682165026664734
2020-01-21,22.047372817993164,10.473333358764648,33.35564422607422,17.5,14.78499984741211,11.455180168151855,11.973969459533691,4.845964431762695,3.4833929538726807,2.7985000610351562,3.009999990463257,30.850000381469727,4.726858139038086,22.869998931884766,36.018924713134766,31.292724609375,14.199410438537598,0.5600000023841858,25.039798736572266,0.45682165026664734
2020-01-22,22.047372817993164,9.98017406463623,33.81175231933594,17.399999618530273,14.78499984741211,11.501858711242676,12.388226509094238,4.830153465270996,3.3554718494415283,2.7669999599456787,2.9100000858306885,30.440000534057617,4.726858139038086,22.955076217651367,36.34937286376953,30.989126205444336,14.18100357055664,0.5400000214576721,24.936565399169922,0.43046653270721436
2020-01-23,21.7322998046875,9.98017406463623,33.39165115356445,17.139999389648438,14.20300006866455,11.175101280212402,11.845746040344238,4.751101016998291,3.3456313610076904,2.7260000705718994,2.880000114440918,30.0,4.577850818634033,22.64571189880371,35.39407730102539,30.359716415405273,14.006157875061035,0.5,24.758241653442383,0.41289645433425903
2020-01-24,21.255847930908203,9.98017406463623,32.67148971557617,16.84000015258789,14.20300006866455,11.053735733032227,11.875335693359375,4.703668117523193,3.3062710762023926,2.685499906539917,2.8499999046325684,29.229999542236328,4.594406604766846,22.228065490722656,34.7031364440918,29.508159637451172,13.297569274902344,0.49000000953674316,24.401599884033203,0.4216814637184143
2020-01-27,20.233783721923828,9.018935203552246,31.657255172729492,16.299999237060547,14.489999771118164,10.17615795135498,11.125730514526367,4.537656307220459,3.1685101985931396,2.5964999198913574,2.680000066757202,29.229999542236328,4.420564651489258,21.346364974975586,33.10496520996094,28.116058349609375,12.257689476013184,0.4699999988079071,23.922958374023438,0.4216814637184143
2020-01-28,20.233783721923828,9.018935203552246,31.813297271728516,16.200000762939453,14.489999771118164,10.549592971801758,11.628755569458008,4.6562371253967285,3.198030710220337,2.5794999599456787,2.690000057220459,28.040000915527344,4.610964298248291,21.55518913269043,33.35129928588867,28.78249168395996,12.414131164550781,0.4699999988079071,23.575708389282227,0.4480365514755249
2020-01-29,20.233783721923828,9.018935203552246,31.759281158447266,16.110000610351562,14.489999771118164,10.540258407592773,11.32299518585205,4.6562371253967285,3.148829936981201,2.553499937057495,2.640000104904175,28.040000915527344,4.561294078826904,21.524248123168945,33.195091247558594,28.5899658203125,12.404927253723145,0.47999998927116394,23.75402069091797,0.40411141514778137
2020-01-30,20.349056243896484,9.018935203552246,31.795284271240234,16.0,14.489999771118164,10.568266868591309,10.85942268371582,4.687857627868652,3.158670425415039,2.5234999656677246,2.619999885559082,27.700000762939453,4.445400238037109,21.431438446044922,33.177066802978516,28.78249168395996,12.414131164550781,0.44999998807907104,23.8291015625,0.40411141514778137
2020-01-31,20.349056243896484,8.935349464416504,30.673032760620117,15.779999732971191,13.732999801635742,10.362875938415527,10.21831226348877,4.577183246612549,3.0209085941314697,2.5199999809265137,2.569999933242798,27.459999084472656,4.329503536224365,20.835905075073242,32.10160446166992,27.901323318481445,11.880386352539062,0.46000000834465027,23.359840393066406,0.38654136657714844
2020-02-03,20.01861572265625,8.935349464416504,30.474985122680664,15.75,14.020000457763672,10.680298805236816,10.45503044128418,4.529751300811768,2.902827501296997,2.513000011444092,2.559999942779541,27.010000228881836,4.304667949676514,20.75856590270996,31.9273681640625,28.2863712310791,11.91719913482666,0.44999998807907104,23.556934356689453,0.37775635719299316
2020-02-04,20.01861572265625,8.935349464416504,31.309175491333008,15.989999771118164,14.428000450134277,11.24045467376709,11.569576263427734,4.774815559387207,3.030748128890991,2.547499895095825,2.7300000190734863,27.65999984741211,4.561294078826904,21.5087833404541,33.026859283447266,29.62664031982422,12.552166938781738,0.44999998807907104,24.110660552978516,0.37775635719299316
2020-02-05,20.01861572265625,8.935349464416504,31.717267990112305,16.25,14.288999557495117,11.585884094238281,11.638620376586914,4.8617753982543945,3.325951337814331,2.5789999961853027,2.749000072479248,27.65999984741211,4.660632610321045,21.833616256713867,33.45344543457031,29.722900390625,13.150327682495117,0.46000000834465027,25.105501174926758,0.3953264057636261
2020-02-06,20.01861572265625,9.470300674438477,31.525226593017578,16.299999237060547,13.885000228881836,11.501858711242676,11.559712409973145,4.845964431762695,3.188190221786499,2.5985000133514404,2.8399999141693115,28.479999542236328,4.677189350128174,21.802682876586914,33.273197174072266,29.315628051757812,12.736220359802246,0.4699999988079071,25.049190521240234,0.40411141514778137
2020-02-07,20.01861572265625,9.194465637207031,30.649019241333008,16.020000457763672,13.272000312805176,11.01639175415039,10.997507095336914,4.687857627868652,3.0012283325195312,2.559000015258789,2.630000114440918,27.6200008392334,4.420564651489258,21.284494400024414,32.2818489074707,28.6121768951416,12.294500350952148,0.46000000834465027,24.457916259765625,0.41289645433425903
2020-02-10,20.01861572265625,8.935349464416504,30.643020629882812,16.049999237060547,13.272000312805176,11.36181926727295,11.155319213867188,4.672046661376953,2.9225080013275146,2.557499885559082,2.609999895095825,27.6200008392334,4.486790657043457,21.207149505615234,32.10160446166992,28.390037536621094,12.101245880126953,0.4399999976158142,24.420372009277344,0.41289645433425903
2020-02-11,20.01861572265625,9.077445983886719,30.91908073425293,16.229999542236328,13.663000106811523,11.576544761657715,11.569576263427734,4.743194580078125,3.01106858253479,2.5885000228881836,2.690000057220459,28.290000915527344,4.495068550109863,21.47011375427246,32.353946685791016,28.834321975708008,12.634989738464355,0.46000000834465027,24.701929092407227,0.41289645433425903
2020-02-12,21.524812698364258,9.077445983886719,31.429208755493164,16.3799991607666,13.663000106811523,11.828619956970215,11.658345222473145,4.8538689613342285,3.188190221786499,2.6059999465942383,2.7100000381469727,28.25,4.677189350128174,21.81814956665039,33.213104248046875,29.256399154663086,12.984683990478516,0.46000000834465027,24.457916259765625,0.40411141514778137
2020-02-13,21.524812698364258,9.077445983886719,31.207151412963867,16.43000030517578,13.543000221252441,11.772603034973145,11.707661628723145,4.845964431762695,3.148829936981201,2.619499921798706,2.7100000381469727,28.5,4.594406604766846,21.60932731628418,32.96677780151367,29.219375610351562,12.892658233642578,0.46000000834465027,24.429759979248047,0.40411141514778137
2020-02-14,21.14057731628418,9.520451545715332,31.021108627319336,16.329999923706055,13.543000221252441,11.42717170715332,12.013422012329102,4.7906270027160645,3.0602688789367676,2.6054999828338623,2.7279999256134033,28.18000030517578,4.569572925567627,21.516515731811523,32.744476318359375,29.071277618408203,12.386526107788086,0.44999998807907104,24.054346084594727,0.4216814637184143
2020-02-18,20.702552795410156,9.520451545715332,30.943096160888672,16.389999389648438,13.0,11.221782684326172,11.638620376586914,4.616710662841797,3.01106858253479,2.609999895095825,2.75,28.3700008392334,4.420564651489258,21.346364974975586,32.6963996887207,28.256744384765625,12.000018119812012,0.4099999964237213,24.270214080810547,0.4216814637184143
2020-02-19,20.856243133544922,9.520451545715332,30.865079879760742,16.399999618530273,13.670000076293945,11.29647159576416,11.766839981079102,4.711573600769043,3.129150152206421,2.612499952316284,2.799999952316284,28.34000015258789,4.51990270614624,21.377300262451172,32.648338317871094,28.752866744995117,12.285298347473145,0.4399999976158142,24.551769256591797,0.43925154209136963
2020-02-20,21.12520980834961,9.520451545715332,30.390958786010742,16.25,13.315999984741211,11.27779769897461,11.875335693359375,4.6325201988220215,3.188190221786499,2.5950000286102295,2.7820000648498535,28.100000381469727,4.453676700592041,21.191680908203125,32.55821990966797,28.360416412353516,11.861983299255371,0.4399999976158142,24.204511642456055,0.4216814637184143
